"Wave Length","Absorbance"
450,0.83691369714086
451,0.844995809980493
452,0.853502233967834
453,0.859276408870686
454,0.863783309320269
455,0.869290963745079
456,0.875219631607367
457,0.879232320165352
458,0.879727744184481
459,0.863089173461376
460,0.864592622455378
461,0.865583614899911
462,0.866144490419933
463,0.865909285874172
464,0.864444405100799
465,0.862533559406552
466,0.86079039442641
467,0.85824991158865
468,0.853713783550903
469,0.847895811946397
470,0.841583193401907
471,0.832902364057909
472,0.819685741558498
473,0.804237397760418
474,0.791186470888666
475,0.780485873422894
476,0.768771319502746
477,0.754788050263204
478,0.740141032276224
479,0.726311638742795
480,0.713286815819179
481,0.700573550945929
482,0.687719997231705
483,0.673825413635779
484,0.65835323370464
485,0.642319470509999
486,0.627385691361501
487,0.614007701860677
488,0.60150088654009
489,0.589303130809094
490,0.577163279383437
491,0.564607999475961
492,0.551370771369607
493,0.538472249182634
494,0.527577274781303
495,0.518869398977441
496,0.511107037392302
497,0.503469362300463
498,0.496454414561067
499,0.490715620600914
500,0.485945559668673
501,0.481539409709277
502,0.477423420638882
503,0.473794884316264
504,0.470699473504114
505,0.467983107898662
506,0.465588092555852
507,0.463418540089004
508,0.461228527851271
509,0.459146670681253
510,0.457488953817932
511,0.456089912738027
512,0.454350917639173
513,0.451946957163112
514,0.449174673625486
515,0.446146473475177
516,0.44256400625688
517,0.438551905814627
518,0.434998179216466
519,0.43229744552804
520,0.429745826357037
521,0.426982996148843
522,0.424751822914186
523,0.423797580452858
524,0.423909194413645
525,0.42434286400883
526,0.424596014941475
527,0.424492661887598
528,0.424039770395226
529,0.423520859751821
530,0.423341388316193
531,0.42369693333466
532,0.424342292698936
533,0.424923078886118
534,0.425483862236163
535,0.426155716247378
536,0.426665819766756
537,0.42661027838644
538,0.426024154811307
539,0.425200432195584
540,0.424518388122592
541,0.424367261924384
542,0.42484943742882
543,0.425426274269538
544,0.425459512744542
545,0.425145652662087
546,0.425352444012757
547,0.426417598039894
548,0.427750601193043
549,0.428783085505695
550,0.429561176708891
551,0.430283349710532
552,0.430980626694231
553,0.431849416725419
554,0.43326145539245
555,0.435231564658028
556,0.437290805082621
557,0.439111833727395
558,0.440728885840448
559,0.442084533208651
