"Wave Length","Absorbance"
450,0.835905679052721
451,0.843712254061439
452,0.85021869617512
453,0.855696087260174
454,0.86145378700012
455,0.862735952160219
456,0.864003708415596
457,0.862489460341937
458,0.863122777091153
459,0.864867014535704
460,0.865061690021061
461,0.864728315370692
462,0.865410278666099
463,0.865338480164308
464,0.863139488513903
465,0.861170579532733
466,0.861054248174189
467,0.85974287927135
468,0.853994563136012
469,0.846029180379595
470,0.839045385878388
471,0.830989888789215
472,0.818246065653432
473,0.802950135191261
474,0.789914974730172
475,0.778405085077402
476,0.765090004073713
477,0.750171751617729
478,0.735710735809178
479,0.72139545228963
480,0.705864620606044
481,0.690006768166239
482,0.675390256089596
483,0.661134268303285
484,0.645528653550558
485,0.62927847189079
486,0.614041190904776
487,0.599472266173316
488,0.584698767652975
489,0.570539496383776
490,0.557836257730209
491,0.545322029305897
492,0.531586152689008
493,0.518016329865364
494,0.506945339051483
495,0.498114758555093
496,0.489770200453181
497,0.481558419907065
498,0.474254861673866
499,0.467885536618761
500,0.462118422837334
501,0.457677667143438
502,0.455145853692345
503,0.453111965281223
504,0.45006694267721
505,0.446669607976078
506,0.444037130508462
507,0.441651204705659
508,0.438617367149141
509,0.435741235465963
510,0.434055472033132
511,0.432720759140476
512,0.430360252368734
513,0.427269590536144
514,0.424575757419214
515,0.422039357915011
516,0.418674873500404
517,0.414770218901584
518,0.411407605986906
519,0.408375663932995
520,0.404915598816533
521,0.40174866672079
522,0.400080324487022
523,0.399738758346836
524,0.399829032843053
525,0.400257010823242
526,0.401127164054499
527,0.401507539961515
528,0.400759365495092
529,0.399962514376714
530,0.400278197846074
531,0.401292506126885
532,0.401992202038592
533,0.402534584540872
534,0.403647404523615
535,0.404907078924752
536,0.405287006240296
537,0.404832855904361
538,0.40424468404352
539,0.403442586406435
540,0.402283218374362
541,0.401705865200092
542,0.402569037956044
543,0.404067558061247
544,0.404906797668139
545,0.405273587433161
546,0.4061005807346
547,0.40717901314467
548,0.407724595283973
549,0.408073270414243
550,0.40901701808763
551,0.410292859050848
552,0.411311648499799
553,0.412592497851161
554,0.414858869717482
555,0.417537859946425
556,0.41965150935524
557,0.421517337106597
558,0.423907618838424
559,0.426297977956888
560,0.427606257876276
561,0.427978872688382
562,0.42827115925018
563,0.428501905648465
564,0.428442768442807
565,0.428824536325567
566,0.430364959609287
567,0.432378113840298
568,0.433873329681247
569,0.435172522796901
570,0.436891007137037
571,0.438307624521473
572,0.438614598979212
573,0.43866086823786
574,0.439598527550585
575,0.440871272660439
576,0.441192634532835
577,0.440954487380522
578,0.441544638941645
579,0.44295889874909
580,0.444148875824198
581,0.445019840184694
582,0.446263130935052
583,0.447738127573059
584,0.448770674490477
585,0.449569542490336
586,0.450850293538995
587,0.452495731269489
588,0.45401784125034
589,0.455713946504248
590,0.458022014980096
591,0.460272406146079
592,0.461623498547374
593,0.462725009217556
594,0.464750568400656
595,0.467435822929434
596,0.469767105521987
597,0.471747738713455
