"Wave Length","Absorbance"
450,0.78377687191878
451,0.788509763718437
452,0.79294436245494
453,0.796346761354326
454,0.799290393493685
455,0.801390126039143
456,0.801409179141623
457,0.794384520616537
458,0.791968704359768
459,0.791079462236736
460,0.790088805028605
461,0.789041635620924
462,0.789153104398447
463,0.789908797431005
464,0.789522130816182
465,0.787597252758182
466,0.78470248203066
467,0.780409702814163
468,0.774008498933526
469,0.766639526039787
470,0.759873994046
471,0.752897689205286
472,0.743461591082223
473,0.731510585242637
474,0.719255190273022
475,0.707460928321382
476,0.69532254688295
477,0.682751197253771
478,0.670428088605463
479,0.658343843371911
480,0.645973808402162
481,0.633420733833477
482,0.621069888860175
483,0.608474224063486
484,0.594895868781129
485,0.580745815503494
486,0.56727895368079
487,0.555009165826194
488,0.543509631851733
489,0.532406008839139
490,0.5216617583705
491,0.511135746068831
492,0.500684510966723
493,0.490802393536675
494,0.482274271598937
495,0.475077882023366
496,0.468533941134152
497,0.462308797617176
498,0.456662411537471
499,0.451750520569639
500,0.447355131522029
501,0.443440618553571
502,0.44021686394329
503,0.437461175083221
504,0.434633087725336
505,0.431723489816794
506,0.429289431237203
507,0.42755269228045
508,0.426009333724448
509,0.424265059531111
510,0.422554282736288
511,0.421136208685091
512,0.419734291676215
513,0.417860396798575
514,0.415360155119485
515,0.412217661573086
516,0.408387662095279
517,0.404170325687733
518,0.400328515052301
519,0.397342249102608
520,0.39504997813473
521,0.393364912173171
522,0.392613762458107
523,0.392924642500235
524,0.393794632081757
525,0.39452285439671
526,0.394863579720151
527,0.395053006313121
528,0.395347450306866
529,0.395842866558723
530,0.396518991011611
531,0.39730088088917
532,0.398117400998371
533,0.398996663941115
534,0.399981210083255
535,0.400817248905878
536,0.40104697071652
537,0.40057527758319
538,0.399837588688944
539,0.399206415662086
540,0.398735555886515
541,0.398454413231004
542,0.398516926635928
543,0.398906506068554
544,0.399413680706039
545,0.400019299803759
546,0.400925586777457
547,0.402076996065771
548,0.403081373955753
549,0.403794113494873
550,0.404512093574669
551,0.405492970063407
552,0.406718637458203
553,0.408239571140744
554,0.410283306427556
555,0.412840619058592
556,0.415492883219775
557,0.417872360728113
558,0.419901725934208
559,0.421466077602837
560,0.422358309728393
561,0.422688587330921
562,0.422884829873422
563,0.423172799377961
564,0.42350830250838
565,0.423995463783306
566,0.424898283757039
567,0.426217415456647
568,0.42769716940826
569,0.429185720539359
570,0.430588629967611
571,0.431531800509408
572,0.43171376597061
573,0.43151289477323
574,0.431581991522892
575,0.432003191598621
576,0.432315161733768
577,0.432397596100948
578,0.432630739447284
579,0.433152102491944
580,0.433669598352913
581,0.43404605935125
582,0.434428599897484
583,0.434796897311796
584,0.435015104599462
585,0.435332993509541
586,0.436274973824755
587,0.437848037490818
588,0.439435766599682
589,0.440554685384147
590,0.441277908058683
591,0.441839698582495
592,0.442392630519346
593,0.443208170290876
594,0.444578293456262
595,0.446409043786234
596,0.448290795132332
597,0.449939542375391
598,0.451167247866242
599,0.451607966749461
600,0.450999703063138
601,0.44972402955635
602,0.448373727809948
603,0.446852616764755
604,0.44460602819394
605,0.441581672779451
606,0.43829538588024
607,0.434949828139483
608,0.431269872760098
609,0.427270422618169
610,0.423403451702255
611,0.419827886451804
612,0.416342727178961
613,0.413026032994448
614,0.410331579491992
615,0.408542317408057
616,0.407849437896709
617,0.408896578252627
618,0.412180036740796
619,0.416592149168717
620,0.419634853749333
621,0.419770168705102
622,0.417828206751246
623,0.415439342781023
624,0.412590581942705
625,0.40746551442556
626,0.398508539157137
627,0.386221029702968
628,0.372868559223038
629,0.360798762355952
630,0.351242554593115
631,0.344236038691041
632,0.339265290540816
633,0.335920753219198
634,0.334025470277628
635,0.333301065105756
636,0.333285732586253
637,0.333718726759621
638,0.33470078969793
639,0.336318399476684
640,0.338548593908707
641,0.341682612898684
642,0.346115972901057
643,0.351086148868825
644,0.354079838984628
645,0.352453601277578
646,0.345806793089454
647,0.336474179468083
648,0.327652670656187
649,0.321217722414811
650,0.317147054249175
651,0.314474764130092
652,0.312452481004452
653,0.31086765384314
654,0.309675675356801
655,0.308691066967849
656,0.307685022842885
657,0.306646469681817
658,0.305749110233326
659,0.305157025319787
660,0.304950043253512
661,0.30507346930309
662,0.305304007990682
663,0.305395580275916
664,0.305133344459868
665,0.30430179920078
666,0.302779169901137
667,0.300862225172982
668,0.30013631152737
669,0.302363661423604
670,0.306061795371005
671,0.30950413062215
672,0.312222017173822
673,0.314454648998984
674,0.316611864915168
675,0.318924370031569
676,0.321257735040582
677,0.323200072082325
678,0.324360099340974
679,0.324609290605491
680,0.324043442257976
681,0.322853105204997
682,0.321367625715997
683,0.320127143609891
684,0.319588962581495
685,0.319867833057881
686,0.320883588027918
687,0.322603140830141
688,0.325067426192874
689,0.328311631355296
690,0.332379111584238
691,0.337295880856516
692,0.342993582267027
693,0.349439100666579
694,0.356814775083347
695,0.36542784192142
696,0.375455182242481
697,0.3868445344904
698,0.399390223006171
699,0.412574201670304
700,0.425217851981486
701,0.435613612407484
702,0.442215141984579
703,0.44434039439449
704,0.442543818134175
705,0.438714173725404
706,0.435815257969682
707,0.43702520109088
708,0.444632029637635
709,0.458805665255824
710,0.476023282979986
711,0.488346728796011
712,0.486173765520159
713,0.464529386655734
714,0.42766435817342
715,0.38625406826129
716,0.350007723930433
717,0.323173632472087
718,0.305309013329475
719,0.294279350770882
720,0.288074446588197
721,0.285067040909923
722,0.284003774133953
723,0.284153535272523
724,0.285144373736113
725,0.28663601293962
726,0.288291241820431
727,0.289929369958001
728,0.291478730936582
729,0.292835340975412
730,0.293947523092422
731,0.294922783757537
732,0.295892863546066
733,0.296851131372432
734,0.297788104921205
735,0.298862289539019
736,0.300220144916704
737,0.301749891339234
738,0.303191435055282
739,0.304394242701148
740,0.305295601832741
741,0.3057621941614
742,0.305651430692168
743,0.304991718718391
744,0.303980287031624
745,0.302878001766895
746,0.301993651461151
747,0.301648009466527
748,0.301989646782624
749,0.302878296354019
750,0.304041099211208
751,0.305315322380656
752,0.306700004556566
753,0.30825755891838
754,0.31003565723711
755,0.312008046730361
756,0.314024210410976
757,0.31587992159986
758,0.317496833608805
759,0.318989784911203
760,0.320535365315301
761,0.322259111132808
762,0.324258640700408
763,0.326606188099397
764,0.329285367002759
765,0.332238887294227
766,0.335547635157799
767,0.339467695438339
768,0.344204670111313
769,0.349651210574303
770,0.355290308208631
771,0.360299866592535
772,0.363899678277473
773,0.365883886765046
774,0.366856437344868
775,0.367771375164932
776,0.369197543937448
777,0.371097525820024
778,0.373205853518622
779,0.37536168921345
780,0.377473223646477
781,0.37942723677835
782,0.38115149845195
783,0.38260289573155
784,0.383621973023
785,0.383964909777302
786,0.38355673094267
787,0.382587826958755
788,0.381326926693861
789,0.379956176081732
790,0.378599811863156
791,0.377329782691306
792,0.376068058031757
793,0.374635869014977
794,0.372974684053136
795,0.371220044013185
796,0.369517532276679
797,0.367883791061981
798,0.366288021890031
799,0.364746370415145
800,0.363290011977391
801,0.361972887987613
802,0.36099579191467
803,0.360674958236974
804,0.361103469714806
805,0.361813590993761
806,0.361887624844352
807,0.360541302386937
808,0.357734127615595
809,0.354239094129759
810,0.351056287307811
811,0.348697575299718
812,0.347029560553171
813,0.345726568759801
814,0.344672402142232
815,0.343882784140787
816,0.343251429114578
817,0.342602090174194
818,0.341930492994264
819,0.341433030456345
820,0.341320561669448
821,0.341702754115257
822,0.342644016302304
823,0.344243302736912
824,0.346670911273704
825,0.350058747917922
826,0.354080624714655
827,0.357478741579573
828,0.358345713516535
829,0.355371647261401
830,0.348970503255537
831,0.341081197789141
832,0.333852365390577
833,0.328520661965817
834,0.325245463486442
835,0.323627728723913
836,0.323237262140376
837,0.323785366878735
838,0.325069535143949
839,0.32692167134652
840,0.329279916220733
841,0.332213855781956
842,0.335870790658017
843,0.340470338448036
844,0.346318101023472
845,0.35339132800297
846,0.360484116158378
847,0.365117001644419
848,0.365259458636406
849,0.361622259758062
850,0.357655321102338
851,0.356746018822676
852,0.359771777042941
853,0.365412000315477
854,0.372164368867034
855,0.379471040239998
856,0.387295868528886
857,0.395625477056051
858,0.404623351609744
859,0.414652735265421
860,0.425943015022946
861,0.438508178424208
862,0.45241938922207
863,0.467836641888921
864,0.484734596973012
865,0.503030679887311
866,0.522951250811936
867,0.544839878336472
868,0.56836828951752
869,0.592014616283084
870,0.613157121671189
871,0.628491340517964
872,0.634993715174676
873,0.631186309598791
874,0.617751707498407
875,0.596629111168561
876,0.569900033815454
877,0.539637419768185
878,0.507988867535603
879,0.477033950346832
880,0.44831667607918
881,0.422336114710166
882,0.398196885714615
883,0.373958454183066
884,0.348144646348762
885,0.321363002061288
886,0.296404876794687
887,0.276466835329244
888,0.263237181141195
889,0.256357038889522
890,0.254261774517003
891,0.255232066002889
892,0.257827649763262
893,0.261095626337606
894,0.26462296495101
895,0.268275788018226
896,0.271812329825461
897,0.274874560212811
898,0.277336197074716
899,0.27933120529062
900,0.280945689675958
901,0.282150779563609
902,0.28307341025806
903,0.28404796676574
904,0.285337518983582
905,0.287012121793284
906,0.289115218216682
907,0.29170954089382
908,0.294733864532869
909,0.298052595968121
910,0.301671192389789
911,0.305705031122554
912,0.310100541873414
913,0.314625980453337
914,0.319117415297055
915,0.323501631182061
916,0.327594031697271
917,0.331149960472054
918,0.334136456865502
919,0.336710465660284
920,0.338941888553392
921,0.340762623462839
922,0.342187429769067
923,0.34333533135919
924,0.344259647496655
925,0.34499856945888
926,0.345783586971235
927,0.346953601002504
928,0.348635258248115
929,0.350706851959072
930,0.35307454773287
931,0.355820800125869
932,0.359069640489701
933,0.362851692987378
934,0.366978475887174
935,0.370837585992252
936,0.373464017092023
937,0.374217702371934
938,0.373421783800852
939,0.372100147577824
940,0.371101933429468
941,0.370654642497572
942,0.370639183268456
943,0.370925907366912
944,0.371413029489407
945,0.372044689418024
946,0.372914269957345
947,0.374179363936046
948,0.375829316834958
949,0.37769759071862
950,0.379684022701091
951,0.38178950595845
952,0.383965819554393
953,0.386131608076148
954,0.388332209476021
955,0.390677867876747
956,0.393155760498228
957,0.395689936155032
958,0.398329522842591
959,0.401167738787174
960,0.404114532937042
961,0.406983969073582
962,0.409774168927253
963,0.412655070892255
964,0.415738411847334
965,0.419063802355291
966,0.42270608997389
967,0.426582554389121
968,0.430189628099409
969,0.432858879576997
970,0.434379602046336
971,0.435185134755764
972,0.435938565022437
973,0.437093145715256
974,0.438793538914074
975,0.440956811761082
976,0.443384760706933
977,0.445953006449074
978,0.448715677480563
979,0.45175475903006
980,0.455013651379038
981,0.458403237486171
982,0.461971952978025
983,0.465776685287339
984,0.469681375171999
985,0.47346787972721
986,0.477069354573707
987,0.480550389791794
988,0.483964645395007
989,0.487407997407094
990,0.491089641956105
991,0.495175572208161
992,0.499673889024818
993,0.504583821196875
994,0.509958858183173
995,0.515676477684445
996,0.521384874135132
997,0.526963941691787
998,0.532805061662707
999,0.539374170039109
1000,0.546722664825593
1001,0.554654027704222
1002,0.563141944447058
1003,0.572213530123068
1004,0.581649421283577
1005,0.591170353802489
1006,0.600741345480886
1007,0.610366505762414
1008,0.619795299452656
1009,0.628795023141745
1010,0.63747690892525
1011,0.646008522215198
1012,0.65422657796062
1013,0.661911722992207
1014,0.669180414039318
1015,0.676229066800986
1016,0.683002727117797
1017,0.689505996400005
1018,0.696143110707932
1019,0.703350922798772
1020,0.71120815020196
1021,0.719764944958051
1022,0.729425050819107
1023,0.740631840385719
1024,0.753529918457041
1025,0.768234466430951
1026,0.784636342287312
1027,0.801076457147897
1028,0.813685281915347
1029,0.818468663552876
1030,0.81455870404249
1031,0.805211407691244
1032,0.795768142845181
1033,0.790800747863855
1034,0.792332777076278
1035,0.799564117248646
1036,0.809946852693653
1037,0.820846095487614
1038,0.830701323153749
1039,0.838967316106686
1040,0.845736307196971
1041,0.851623114541844
1042,0.85743883379363
1043,0.86345561530753
1044,0.869306289397751
1045,0.874774376601482
1046,0.880185908398407
1047,0.885781945069833
1048,0.891296392191493
1049,0.896527172142945
1050,0.901739338548459
1051,0.90711388511645
1052,0.912402478166158
1053,0.91752312840991
1054,0.922883310959064
1055,0.928699341290181
1056,0.934587735277179
1057,0.940147285157021
1058,0.945350274200439
1059,0.950091303838161
1060,0.954044402105008
1061,0.957320606725132
1062,0.960611941625255
1063,0.964295945849437
1064,0.968018567417649
1065,0.971409507852147
1066,0.974511976629112
1067,0.977295932936787
1068,0.979547231582301
1069,0.981567174949039
1070,0.984142101519135
1071,0.987467631690625
1072,0.990856992838687
1073,0.99379346299971
1074,0.996427389156547
1075,0.998720559051865
1076,1
1077,0.999832210801901
1078,0.99844154964098
1079,0.995911423525003
1080,0.991902007452613
1081,0.986501016405428
1082,0.980527742945609
1083,0.974535062942145
1084,0.968413747445305
1085,0.962241035823933
1086,0.956599977598034
1087,0.951729598462523
1088,0.947187680199604
1089,0.942701824917869
1090,0.938558193135229
1091,0.934861281593279
1092,0.93119915791244
1093,0.927408463210478
1094,0.923872225229703
1095,0.920725317525597
1096,0.917510534098457
1097,0.913947614112611
1098,0.910279117427171
1099,0.906553751917748
1100,0.902357080625772
1101,0.897551649048996
1102,0.89251600438757
1103,0.887356189339298
1104,0.881558749450073
1105,0.874879843999311
1106,0.867675168275557
1107,0.860102512707688
1108,0.851753526798871
1109,0.842383639801854
1110,0.83234727124437
1111,0.821945849411488
1112,0.811095626220874
1113,0.799922237371611
1114,0.788980021389246
1115,0.778608739605208
1116,0.768643214882139
1117,0.759023166552716
1118,0.750096512030572
1119,0.742088658307981
1120,0.734771191590472
1121,0.727889913405141
1122,0.721370473804359
1123,0.714895283298599
