"Wave Length","Absorbance"
450,0.901580823375309
451,0.910129580940719
452,0.91959693472262
453,0.928824036001045
454,0.922330651071686
455,0.926362293288482
456,0.9269610161282
457,0.922041102846532
458,0.918568408380924
459,0.918536842770898
460,0.919456120603241
461,0.919313871395752
462,0.919911106017571
463,0.922103040055168
464,0.923981258348845
465,0.923934352551025
466,0.922205867408939
467,0.919326368220058
468,0.915070029335067
469,0.909823548281663
470,0.90440984085051
471,0.897607390690791
472,0.886757852064994
473,0.871900141718626
474,0.856640007441034
475,0.842816589922711
476,0.829298186933906
477,0.815503519182654
478,0.802285526804964
479,0.789731474232432
480,0.776770395020062
481,0.762564573558157
482,0.747061857945404
483,0.730334851609231
484,0.712795885600663
485,0.695542549784977
486,0.679519162774302
487,0.664683044319254
488,0.650443249003132
489,0.636490186471853
490,0.622866421603181
491,0.609509974384775
492,0.596234336993479
493,0.583525264481223
494,0.572673756598353
495,0.564228013858131
496,0.557643614671853
497,0.55214199362043
498,0.547298634435555
499,0.542709194235858
500,0.537852084520982
501,0.53279018049698
502,0.52809547424787
503,0.523659922995196
504,0.518697167170967
505,0.512890485522171
506,0.50731120695828
507,0.503581373007325
508,0.501864722210809
509,0.500815472729677
510,0.499279325019006
511,0.497135922535696
512,0.494602192789047
513,0.491457461518921
514,0.487611173530741
515,0.483349251372165
516,0.479086218294613
517,0.475154386718587
518,0.47185891652099
519,0.469177441722873
520,0.466766000227946
521,0.464689555217293
522,0.463442279842126
523,0.46311110054446
524,0.46309236078232
525,0.462877472923446
526,0.462703115814995
527,0.463075820567032
528,0.463949360731866
529,0.464828573704447
530,0.465317796900718
531,0.465522074899985
532,0.465804975757171
533,0.466330582807019
534,0.467146414769964
535,0.468195442179549
536,0.469116196924277
537,0.46929693416792
538,0.468408228093429
539,0.466537019498461
540,0.464481113485879
541,0.463474701061165
542,0.464137434028743
543,0.465728726160835
544,0.467034121151562
545,0.467755415219206
546,0.468427634749892
547,0.469216357510324
548,0.469744796128453
549,0.469965783648532
550,0.47016162467662
551,0.470257293455738
552,0.470089772402121
553,0.470322083289142
554,0.471981795346135
555,0.475003413070799
556,0.478071442043412
557,0.48032122326919
558,0.482226532194454
559,0.484389672162267
560,0.486518425241021
561,0.488049812278457
562,0.488965421795512
563,0.489433488060038
564,0.489525456591488
565,0.489562827700348
566,0.4899791379715
567,0.490665594693301
568,0.491279758518474
569,0.491937034647506
570,0.492928001954039
571,0.49382205849188
572,0.493933347966028
573,0.493571349069345
574,0.493618779987937
575,0.494192212960344
576,0.4945726694771
577,0.494682242146359
578,0.495329316991931
579,0.496759002892956
580,0.498158679114024
581,0.498799070179725
582,0.498691963955227
583,0.498040391768316
584,0.497121207320519
585,0.49673967405437
586,0.497965199380334
587,0.500875617422337
588,0.504379404564691
589,0.507395731160188
590,0.509671707181242
591,0.511227683832448
592,0.511986262941121
593,0.512290921387044
594,0.512921294916342
595,0.514312314104695
596,0.516351258539772
597,0.518866254306542
598,0.521518414654236
599,0.523444950448644
600,0.523750435386912
601,0.522558919456234
602,0.520740066750291
603,0.518510492586626
604,0.51536610513802
605,0.511182901275032
606,0.506563591281262
607,0.501886888226306
608,0.497002060376821
